target,反应类型,条件,truetarget,CorAns,Position,congruency,AffValue,flankerPic,targetPic,corAnsF,corAnsA,RestPic,returnPractice.thisRepN,returnPractice.thisTrialN,returnPractice.thisN,returnPractice.thisIndex,pracNum.thisRepN,pracNum.thisTrialN,pracNum.thisN,pracNum.thisIndex,NumBlock1.thisRepN,NumBlock1.thisTrialN,NumBlock1.thisN,NumBlock1.thisIndex,NumBlock2.thisRepN,NumBlock2.thisTrialN,NumBlock2.thisN,NumBlock2.thisIndex,returnPrac.thisRepN,returnPrac.thisTrialN,returnPrac.thisN,returnPrac.thisIndex,PracAff.thisRepN,PracAff.thisTrialN,PracAff.thisN,PracAff.thisIndex,AffBlocks.thisRepN,AffBlocks.thisTrialN,AffBlocks.thisN,AffBlocks.thisIndex,AffBlock1.thisRepN,AffBlock1.thisTrialN,AffBlock1.thisN,AffBlock1.thisIndex,respNum2word.keys,respNum2word.corr,respNum2word.rt,blank.started,text.started,blank.stopped,text.stopped,respFlanker.keys,respFlanker.corr,thisWord,respAffWord.keys,respAffWord.corr,respAffWord.rt,respFlanker.rt,姓名,性别,年龄（周岁）,date,expName,psychopyVersion,frameRate,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,78,78,43,,,,1570.9766167000635,1572.1760121000698,1572.1760121000698,1572.738109500031,s,1,罚款,l,1,0.8427272000117227,0.46737840003333986,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,79,79,49,,,,1574.175013900036,1575.3744174999883,1575.3744174999883,1575.9392412999878,a,1,胡涂,l,1,0.9332313000923023,0.4613348999992013,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,,,,,,,pic/AffRest3.png,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,26,,,,1608.5668886000058,1609.7570851000492,1609.7737751000095,1610.1745281000622,a,1,赞成,k,1,0.7064491000492126,0.5001612999476492,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,1,1,2,,,,1611.5062271000352,1612.7056250000605,1612.7056250000605,1613.2744562000735,a,1,有利,k,1,0.6335867999587208,0.4584335000254214,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,2,2,16,,,,1614.4880835000658,1615.6874380999943,1615.6874380999943,1616.25321850006,s,1,享受,k,1,0.49884729995392263,0.46793980000074953,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,3,3,73,,,,1617.336641300004,1618.5360316000879,1618.5360316000879,1619.1027691999916,a,1,伤心,l,1,0.8583590000635013,0.49153369991108775,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,4,4,71,,,,1620.5683180000633,1621.76774140005,1621.76774140005,1622.2793470000615,a,1,逃避,l,1,0.7146764000644907,0.733596200007014,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,5,5,7,,,,1623.8499711999903,1625.0493878000416,1625.0493878000416,1625.566430100007,a,1,浪费,l,1,1.32311060000211,0.6684348999988288,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,6,6,42,,,,1627.681400500005,1628.880835100077,1628.880835100077,1629.2955165000167,a,1,奉献,k,1,0.7882737999316305,0.5522627000464126,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,7,7,50,,,,1630.7631664000219,1631.962607100024,1631.962607100024,1632.3746175999986,a,1,热切,k,1,0.912095700041391,1.0474520000861958,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,8,8,39,,,,1634.4446445000358,1635.6440705000423,1635.6440705000423,1636.161617100006,a,1,孤单,l,1,1.8452624999918044,0.7775506000034511,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,9,9,76,,,,1638.909098300035,1640.108464500052,1640.108464500052,1640.721581800026,a,1,鲜艳,k,1,0.6540151999797672,0.6289622000185773,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,10,10,25,,,,1642.124112599995,1643.3234835000476,1643.3234835000476,1643.7434389999835,a,1,慌忙,l,1,0.9712823000736535,0.5100818999344483,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,11,11,67,,,,1645.3391567000654,1646.538613700075,1646.538613700075,1647.1576722000027,s,1,沮丧,l,1,0.6853218999458477,0.4946701000444591,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,12,12,35,,,,1648.4542970000766,1649.6536485999823,1649.6536485999823,1650.2754387999885,s,1,罚款,l,1,0.7616694000316784,0.5077055000001565,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,13,13,4,,,,1651.652681900072,1652.8521165000275,1652.8521165000275,1653.3688081,None,0,羡慕,k,1,0.9440061999484897,,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,14,14,17,,,,1655.9172133000102,1657.1166058999952,1657.1166058999952,1657.579679000075,a,1,杂乱,l,1,0.6568904999876395,0.5226509000640363,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,15,15,51,,,,1658.8823805000866,1660.0817854000488,1660.0817854000488,1660.542731499998,s,1,落后,l,1,0.8530781000154093,0.4540165000362322,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,16,16,62,,,,1661.9902696000645,1663.196848600055,1663.196848600055,1663.669947199989,s,1,优雅,k,1,0.931681300047785,0.6262621999485418,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,17,17,61,,,,1665.329144300078,1666.5285082000773,1666.5285082000773,1666.9451444000006,s,1,焦躁,l,1,0.6982779999962077,0.6006733999820426,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,18,18,70,,,,1668.360955500044,1669.56033820007,1669.56033820007,1670.0235940000275,s,1,富丽,l,0,1.2501268000341952,0.5672417000168934,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,19,19,47,,,,1671.9757549000205,1673.1752470000647,1673.1752470000647,1673.736983800074,a,1,穷苦,l,1,0.9164674000348896,0.8361949000973254,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,20,20,65,,,,1675.6239281999879,1676.8233638000675,1676.8233638000675,1677.249452500022,a,1,别扭,l,1,1.4657496999716386,0.5140323999803513,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,21,21,20,,,,1679.3387435000623,1680.5381515000481,1680.5381515000481,1681.0064309000736,a,1,公平,k,1,0.7715637000510469,0.9094961000373587,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,22,22,0,,,,1682.8036722000688,1684.0030721999938,1684.0030721999938,1684.6170204000082,s,1,富足,k,1,0.7633132999762893,0.5261403999757022,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,23,23,66,,,,1686.018704200047,1687.2181436000392,1687.2181436000392,1687.6463990000775,a,1,清秀,k,1,0.8338245999766514,0.5832380999345332,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,24,24,21,,,,1689.1837975000963,1690.3831666000187,1690.3831666000187,1690.9985597000923,s,1,鲁莽,l,1,0.7176340000005439,1.1781135000055656,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,25,25,28,,,,1693.0151694000233,1694.2145558000775,1694.2145558000775,1694.7421253999928,a,1,瑰丽,k,1,0.6765718999085948,0.7027659999439493,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,26,26,75,,,,1696.2302433000877,1697.4296618000371,1697.4296618000371,1697.8493605999975,s,1,郁闷,l,1,1.7940185000188649,0.531631899997592,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,27,27,10,,,,1700.3115389000159,1701.5109261000762,1701.5109261000762,1702.0767630999908,a,1,秀丽,k,1,0.9288549999473616,0.5562407999532297,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,28,28,68,,,,1703.6764791000169,1704.8759059000295,1704.8759059000295,1705.3446425000438,a,1,旺盛,k,1,0.7433391000377014,0.7794355000369251,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,29,29,1,,,,1706.974841200048,1708.1742161000147,1708.1742161000147,1708.640527300071,a,1,损害,l,1,0.6559891999932006,0.4816501000896096,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,30,30,36,,,,1709.906698500039,1711.1060867999913,1711.1060867999913,1711.6258180000586,a,1,典雅,k,1,0.8441495000151917,0.8358523999340832,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,31,31,34,,,,1713.4215829999885,1714.6210015000543,1714.6210015000543,1715.1961136000464,a,1,畅销,k,1,1.3621152000268921,0.5507058999501169,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,32,32,63,,,,1717.2196775000775,1718.4190980000421,1718.4190980000421,1718.843150400091,a,1,消沉,l,1,0.9194648999255151,0.6302155000157654,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,33,33,30,,,,1720.5013618000085,1721.7007322000572,1721.7007322000572,1722.1145889000036,s,1,精致,k,1,0.8507176999701187,0.7090012000408024,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,34,34,60,,,,1723.7997091000434,1724.9991016000276,1724.9991016000276,1725.5147689000005,a,1,充裕,k,1,1.1725747000891715,0.6866708000889048,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,35,35,52,,,,1727.4978786000283,1728.6972471000627,1728.6972471000627,1729.1124519000296,a,1,振作,k,1,0.7854783999500796,0.6246805000118911,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,36,36,15,,,,1730.6462481000926,1731.8456672000466,1731.8456672000466,1732.27276610001,a,1,排斥,l,1,0.8455717000178993,0.6113711000652984,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,37,37,24,,,,1733.827951400075,1735.0273543000221,1735.0273543000221,1735.4941822000546,s,1,卓越,k,1,0.8355642999522388,0.6598383999662474,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,38,38,43,,,,1737.1097073000856,1738.3090364000527,1738.3090364000527,1738.723791000084,s,1,胡涂,l,1,1.674292100011371,0.660028199898079,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,39,39,48,,,,1741.1909666000865,1742.3903802999994,1742.3903802999994,1742.9558346000267,s,1,珍藏,k,1,0.842440800042823,0.5167635000543669,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,40,40,12,,,,1744.4392837000778,1745.638677500072,1745.638677500072,1746.2036185000325,a,1,生动,k,1,0.8996353999245912,0.669071999960579,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,41,41,8,,,,1747.8876122999936,1749.086991499993,1749.086991499993,1749.5992934000678,s,1,前进,k,1,0.6514503000071272,0.5189038999378681,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,42,42,77,,,,1750.9027265000623,1752.1021366000641,1752.1021366000641,1752.7263768999837,s,1,假冒,l,1,1.3678995000664145,0.7479388000210747,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,43,43,14,,,,1754.9506746000843,1756.15009130002,1756.15009130002,1756.72726100008,s,1,留恋,k,1,1.0939833999145776,0.6207255000481382,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,44,44,49,,,,1758.5488884000806,1759.7482745000161,1759.7482745000161,1760.2161022000946,a,1,争吵,l,1,0.83301019994542,0.5475637000054121,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,45,45,56,,,,1761.7139382000314,1762.9133345000446,1762.9133345000446,1763.480403500027,s,1,廉洁,k,1,0.6723292999668047,0.5147027999628335,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,46,46,5,,,,1764.7790764000965,1765.9784690000815,1765.9784690000815,1766.4552387000294,s,1,撒谎,l,1,0.7950513999676332,0.7011150000616908,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,47,47,40,,,,1768.0607578000054,1769.2601655999897,1769.2601655999897,1769.781991200056,s,1,豪放,k,1,0.6845728999469429,0.5778719000518322,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,48,48,13,,,,1771.1591922000516,1772.358587200055,1772.358587200055,1772.9704769999953,s,1,冷笑,l,1,0.6522330000298098,0.6112693999893963,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,49,49,38,,,,1774.3575525000924,1775.5569707000395,1775.5569707000395,1776.0727575999917,s,1,舒畅,k,1,0.6871932999929413,0.6809226999757811,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,50,50,19,,,,1777.55597830005,1778.7553486999823,1778.7553486999823,1779.2297846000874,s,1,禁止,l,1,0.9703752000350505,0.6041564999613911,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,51,51,79,,,,1780.920950000058,1782.120366499992,1782.120366499992,1782.7026249000337,a,1,心慌,l,1,0.7010136999888346,0.656335899955593,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker6.png,pic/flanker2.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,52,52,9,,,,1784.1193713000976,1785.3187027000822,1785.3187027000822,1785.7825272000628,a,1,烦恼,l,1,1.2603788999840617,0.5531261999858543,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,53,53,37,,,,1787.7175815000664,1788.9169357999926,1788.9169357999926,1789.4969400999835,s,1,忧虑,l,1,0.629505299963057,0.6784899999620393,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,54,54,23,,,,1790.8992892000824,1792.0986791000469,1792.0986791000469,1792.6717195000965,a,1,闷热,l,1,1.3762116000289097,0.6572790999198332,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,55,55,6,,,,1794.813919999986,1796.0133519000374,1796.0133519000374,1796.625853799982,s,1,永恒,k,1,0.7537640000227839,0.7001948000397533,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,56,56,29,,,,1798.2122607000638,1799.4116202000296,1799.4116202000296,1799.9282103000442,s,1,怀疑,l,1,0.799381299992092,0.7138600000180304,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,57,57,69,,,,1801.560567000066,1802.7599561000243,1802.7599561000243,1803.1956177999964,s,1,堵塞,l,1,0.7545885000145063,0.625702099991031,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,0,pic/flanker5.png,pic/flanker1.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,58,58,11,,,,1804.6756747000618,1805.8750431000954,1805.8750431000954,1806.2871255000355,s,1,缺乏,l,1,0.7386675999732688,0.5424700999865308,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker6.png,pic/flanker4.png,s,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,59,59,53,,,,1807.6908094000537,1808.8901966999983,1808.8901966999983,1809.5079757000785,s,1,黑暗,l,1,0.7441060000564903,0.6232071000849828,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker6.png,pic/flanker4.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,60,60,46,,,,1810.9891253000824,1812.1885970000876,1812.1885970000876,1812.8169098000508,s,1,吉祥,k,1,0.6893888000631705,0.5409959000535309,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,0,pic/flanker5.png,pic/flanker3.png,a,l,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,61,61,55,,,,1814.1541903000325,1815.3536641000537,1815.3536641000537,1815.9157483000308,a,1,失意,l,1,0.6679090999532491,0.785703600035049,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,1,1,pic/flanker5.png,pic/flanker3.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,62,62,44,,,,1817.502535100095,1818.7019344000146,1818.7019344000146,1819.1367288000183,a,1,丰满,k,1,0.6866417999844998,0.7069983000401407,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker5.png,pic/flanker1.png,s,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,63,63,32,,,,1820.6342961000046,1821.8336979000596,1821.8336979000596,1822.3598213000223,s,1,诚恳,k,1,0.9922950000036508,0.5478020999580622,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
,,,,,,0,1,pic/flanker6.png,pic/flanker2.png,a,k,pic/EndExp.PNG,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,64,64,74,,,,1823.9992320000893,1825.198694300023,1825.198694300023,1825.7113511000061,a,1,如愿,k,1,0.682110600057058,0.5589917999459431,sxc,m,22,2024-04-11_15h34.28.642,mian,2022.2.4,60.01774128159565,
